simp_plot,cycle,group_id,species,dbh_class_index,basal_cm2_ha,basal_ft2_ac
Large-105,1,fraxinus_pennsylvanica_Large-105_1,Fraxinus pennsylvanica,1,225.745,0.090298
Large-105,1,standing_dead_Large-105_1,Standing dead,6,6012.5,2.405
Large-105,1,acer_saccharum_Large-105_1,Acer saccharum,4,2209,0.8836
Large-105,1,standing_dead_Large-105_1,Standing dead,10,27600,11.04
Large-105,1,toxicodendron_radicans_Large-105_1,Toxicodendron radicans,3,1380,0.552
Large-105,1,cornus_foemina_subsp._racemosa_Large-105_1,Cornus foemina subsp. racemosa,0,39.26,0.015704
Large-105,1,frangula_alnus_Large-105_1,Frangula alnus,0,88.335,0.035334
Large-105,1,fagus_grandifolia_Large-105_1,Fagus grandifolia,4,12149.5,4.8598
Large-105,1,carpinus_caroliniana_Large-105_1,Carpinus caroliniana,1,24.5375,0.009815
Large-105,1,acer_rubrum_Large-105_1,Acer rubrum,8,14850,5.94
Large-105,1,carpinus_caroliniana_Large-105_1,Carpinus caroliniana,3,552,0.2208
Large-105,1,carya_ovata_Large-105_1,Carya ovata,11,31415.92654,12.56637061
Large-105,1,cornus_foemina_subsp._racemosa_Large-105_1,Cornus foemina subsp. racemosa,3,552,0.2208
Large-105,1,malus_baccata_Large-105_1,Malus baccata,2,240.5,0.0962
Large-105,1,fagus_grandifolia_Large-105_1,Fagus grandifolia,6,6012.5,2.405
Large-105,1,quercus_rubra_Large-105_1,Quercus rubra,2,180.375,0.07215
Large-105,1,fagus_grandifolia_Large-105_1,Fagus grandifolia,2,541.125,0.21645
Large-105,1,acer_saccharum_Large-105_1,Acer saccharum,2,60.125,0.02405
Large-105,1,standing_dead_Large-105_1,Standing dead,5,6135,2.454
Large-105,1,acer_rubrum_Large-105_1,Acer rubrum,3,276,0.1104
Large-105,1,quercus_rubra_Large-105_1,Quercus rubra,6,6012.5,2.405
Large-105,1,rosa_multiflora_Large-105_1,Rosa multiflora,0,269.9125,0.107965
Large-105,1,quercus_rubra_Large-105_1,Quercus rubra,3,552,0.2208
Large-105,1,toxicodendron_radicans_Large-105_1,Toxicodendron radicans,2,481,0.1924
Large-105,1,tilia_americana_Large-105_1,Tilia americana,6,6012.5,2.405
Large-105,1,liriodendron_tulipifera_Large-105_1,Liriodendron tulipifera,2,60.125,0.02405
Large-105,1,prunus_serotina_Large-105_1,Prunus serotina,1,24.5375,0.009815
Large-105,1,fagus_grandifolia_Large-105_1,Fagus grandifolia,5,9202.5,3.681
Large-105,1,ostrya_virginiana_Large-105_1,Ostrya virginiana,4,1104.5,0.4418
Large-105,1,lonicera_morrowii_Large-105_1,Lonicera morrowii,0,14.7225,0.005889
Large-105,1,fraxinus_pennsylvanica_Large-105_1,Fraxinus pennsylvanica,2,1803.75,0.7215
Large-105,1,ulmus_americana_Large-105_1,Ulmus americana,2,180.375,0.07215
Large-105,1,acer_rubrum_Large-105_1,Acer rubrum,6,12025,4.81
Large-105,1,standing_dead_Large-105_1,Standing dead,11,75720.43328,30.28817331
Large-105,1,cornus_amomum_Large-105_1,Cornus amomum,0,4.9075,0.001963
Large-105,1,ulmus_americana_Large-105_1,Ulmus americana,1,49.075,0.01963
Large-105,1,fagus_grandifolia_Large-105_1,Fagus grandifolia,1,127.595,0.051038
Large-105,1,lindera_benzoin_Large-105_1,Lindera benzoin,0,333.71,0.133484
Large-105,1,ulmus_americana_Large-105_1,Ulmus americana,4,3313.5,1.3254
Large-105,1,acer_rubrum_Large-105_1,Acer rubrum,4,3313.5,1.3254
Large-105,1,ligustrum_vulgare_Large-105_1,Ligustrum vulgare,0,78.52,0.031408
Large-105,1,standing_dead_Large-105_1,Standing dead,8,14850,5.94
Large-105,1,fraxinus_pennsylvanica_Large-105_1,Fraxinus pennsylvanica,4,2209,0.8836
Large-105,1,standing_dead_Large-105_1,Standing dead,2,60.125,0.02405
Large-105,1,ostrya_virginiana_Large-105_1,Ostrya virginiana,3,276,0.1104
Large-105,1,crataegus_sp.1_Large-105_1,Crataegus sp.,1,9.815,0.003926
Large-105,1,malus_baccata_Large-105_1,Malus baccata,1,44.1675,0.017667
Large-105,1,tilia_americana_Large-105_1,Tilia americana,5,3067.5,1.227
Large-105,1,carpinus_caroliniana_Large-105_1,Carpinus caroliniana,2,120.25,0.0481
Large-105,1,fagus_grandifolia_Large-105_1,Fagus grandifolia,3,3036,1.2144
Large-105,1,standing_dead_Large-105_1,Standing dead,1,14.7225,0.005889
Large-105,1,tilia_americana_Large-105_1,Tilia americana,3,276,0.1104
Large-106,1,parthenocissus_quinquefolia_Large-106_1,Parthenocissus quinquefolia,2,144.3,0.05772
Large-106,1,standing_dead_Large-106_1,Standing dead,6,4810,1.924
Large-106,1,asimina_triloba_Large-106_1,Asimina triloba,4,18555.6,7.42224
Large-106,1,crataegus_coccinea_Large-106_1,Crataegus coccinea,3,883.2,0.35328
Large-106,1,crataegus_punctata_Large-106_1,Crataegus punctata,2,240.5,0.0962
Large-106,1,lindera_benzoin_Large-106_1,Lindera benzoin,3,883.2,0.35328
Large-106,1,hypericum_prolificum_Large-106_1,Hypericum prolificum,0,3.926,0.0015704
Large-106,1,viburnum_lentago_Large-106_1,Viburnum lentago,3,441.6,0.17664
Large-106,1,asimina_triloba_Large-106_1,Asimina triloba,5,4908,1.9632
Large-106,1,lindera_benzoin_Large-106_1,Lindera benzoin,0,54.964,0.0219856
Large-106,1,vitis_riparia_Large-106_1,Vitis riparia,3,220.8,0.08832
Large-106,1,standing_dead_Large-106_1,Standing dead,9,16600,6.64
Large-106,1,standing_dead_Large-106_1,Standing dead,0,27.482,0.0109928
Large-106,1,fraxinus_pennsylvanica_Large-106_1,Fraxinus pennsylvanica,1,3.926,0.0015704
Large-106,1,parthenocissus_quinquefolia_Large-106_1,Parthenocissus quinquefolia,4,883.6,0.35344
Large-106,1,crataegus_coccinea_Large-106_1,Crataegus coccinea,2,144.3,0.05772
Large-106,1,crataegus_coccinea_Large-106_1,Crataegus coccinea,4,3534.4,1.41376
Large-106,1,asimina_triloba_Large-106_1,Asimina triloba,2,336.7,0.13468
Large-106,1,standing_dead_Large-106_1,Standing dead,3,441.6,0.17664
Large-106,1,parthenocissus_quinquefolia_Large-106_1,Parthenocissus quinquefolia,1,82.446,0.0329784
Large-106,1,crataegus_punctata_Large-106_1,Crataegus punctata,4,10603.2,4.24128
Large-106,1,standing_dead_Large-106_1,Standing dead,1,31.408,0.0125632
Large-106,1,standing_dead_Large-106_1,Standing dead,7,7952,3.1808
Large-106,1,juglans_nigra_Large-106_1,Juglans nigra,6,4810,1.924
Large-106,1,asimina_triloba_Large-106_1,Asimina triloba,1,54.964,0.0219856
Large-106,1,vitis_riparia_Large-106_1,Vitis riparia,1,3.926,0.0015704
Large-106,1,toxicodendron_radicans_Large-106_1,Toxicodendron radicans,2,288.6,0.11544
Large-106,1,asimina_triloba_Large-106_1,Asimina triloba,3,1545.6,0.61824
Large-106,1,ligustrum_vulgare_Large-106_1,Ligustrum vulgare,0,3.926,0.0015704
Large-106,1,toxicodendron_radicans_Large-106_1,Toxicodendron radicans,1,129.558,0.0518232
Large-106,1,quercus_palustris_Large-106_1,Quercus palustris,9,16600,6.64
Large-106,1,parthenocissus_quinquefolia_Large-106_1,Parthenocissus quinquefolia,3,220.8,0.08832
Large-106,1,standing_dead_Large-106_1,Standing dead,2,192.4,0.07696
Large-106,1,populus_deltoides_Large-106_1,Populus deltoides,11,97145.74175,38.8582967
Large-107,1,standing_dead_Large-107_1,Standing dead,5,1227,0.4908
Large-107,1,platanus_occidentalis_Large-107_1,Platanus occidentalis,11,45364.59792,18.14583917
Large-107,1,parthenocissus_vitacea_Large-107_1,Parthenocissus vitacea,1,3.926,0.0015704
Large-107,1,rosa_multiflora_Large-107_1,Rosa multiflora,0,1.963,0.0007852
Large-107,1,juglans_nigra_Large-107_1,Juglans nigra,10,11040,4.416
Large-107,1,juglans_nigra_Large-107_1,Juglans nigra,12,88437.16838,35.37486735
Large-107,1,juglans_nigra_Large-107_1,Juglans nigra,13,44496.41879,17.79856752
Large-107,1,crataegus_punctata_Large-107_1,Crataegus punctata,5,1227,0.4908
Large-107,1,juglans_nigra_Large-107_1,Juglans nigra,11,76239.1495,30.4956598
Large-107,1,standing_dead_Large-107_1,Standing dead,6,2405,0.962
Large-107,1,juglans_nigra_Large-107_1,Juglans nigra,7,3976,1.5904
Large-108,1,crataegus_punctata_Large-108_1,Crataegus punctata,3,184,0.0736
Large-108,1,ulmus_americana_Large-108_1,Ulmus americana,11,53913.52603,21.56541041
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,1,3.271666667,0.001308667
Large-108,1,standing_dead_Large-108_1,Standing dead,2,80.16666667,0.032066667
Large-108,1,crataegus_punctata_Large-108_1,Crataegus punctata,5,2045,0.818
Large-108,1,ulmus_americana_Large-108_1,Ulmus americana,4,1472.666667,0.589066667
Large-108,1,ulmus_americana_Large-108_1,Ulmus americana,6,4008.333333,1.603333333
Large-108,1,crataegus_pruinosa_Large-108_1,Crataegus pruinosa,5,2045,0.818
Large-108,1,crataegus_punctata_Large-108_1,Crataegus punctata,4,736.3333333,0.294533333
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,4,7363.333333,2.945333333
Large-108,1,ulmus_americana_Large-108_1,Ulmus americana,3,184,0.0736
Large-108,1,rosa_multiflora_Large-108_1,Rosa multiflora,0,58.89,0.023556
Large-108,1,lonicera_morrowii_Large-108_1,Lonicera morrowii,0,3.271666667,0.001308667
Large-108,1,fraxinus_pennsylvanica_Large-108_1,Fraxinus pennsylvanica,1,3.271666667,0.001308667
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,10,36800,14.72
Large-108,1,carpinus_caroliniana_Large-108_1,Carpinus caroliniana,1,3.271666667,0.001308667
Large-108,1,ligustrum_vulgare_Large-108_1,Ligustrum vulgare,0,3.271666667,0.001308667
Large-108,1,crataegus_punctata_Large-108_1,Crataegus punctata,1,3.271666667,0.001308667
Large-108,1,standing_dead_Large-108_1,Standing dead,10,18400,7.36
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,3,1104,0.4416
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,8,19800,7.92
Large-108,1,acer_nigrum_Large-108_1,Acer nigrum,4,736.3333333,0.294533333
Large-108,1,berberis_thunbergii_Large-108_1,Berberis thunbergii,0,6.543333333,0.002617333
Large-108,1,crataegus_punctata_Large-108_1,Crataegus punctata,2,80.16666667,0.032066667
Large-108,1,standing_dead_Large-108_1,Standing dead,4,1472.666667,0.589066667
Large-108,1,standing_dead_Large-108_1,Standing dead,1,9.815,0.003926
Large-108,1,acer_nigrum_Large-108_1,Acer nigrum,9,13833.33333,5.533333333
Large-108,1,juglans_nigra_Large-108_1,Juglans nigra,9,13833.33333,5.533333333
Large-108,1,toxicodendron_radicans_Large-108_1,Toxicodendron radicans,1,6.543333333,0.002617333
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,2,80.16666667,0.032066667
Large-108,1,fagus_grandifolia_Large-108_1,Fagus grandifolia,1,19.63,0.007852
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,5,8180,3.272
Large-108,1,lindera_benzoin_Large-108_1,Lindera benzoin,0,13.08666667,0.005234667
Large-108,1,acer_saccharum_Large-108_1,Acer saccharum,6,4008.333333,1.603333333
Large-108,1,ulmus_rubra_Large-108_1,Ulmus rubra,9,13833.33333,5.533333333
Large-109,1,viburnum_dentatum_Large-109_1,Viburnum dentatum,0,14.7225,0.005889
Large-109,1,ulmus_americana_Large-109_1,Ulmus americana,2,120.25,0.0481
Large-109,1,frangula_alnus_Large-109_1,Frangula alnus,0,289.5425,0.115817
Large-109,1,pyrus_sp.1_Large-109_1,Pyrus sp.,0,9.815,0.003926
Large-109,1,quercus_palustris_Large-109_1,Quercus palustris,5,3067.5,1.227
Large-109,1,pyrus_sp.1_Large-109_1,Pyrus sp.,2,60.125,0.02405
Large-109,1,quercus_palustris_Large-109_1,Quercus palustris,2,60.125,0.02405
Large-109,1,pyrus_sp.1_Large-109_1,Pyrus sp.,1,4.9075,0.001963
Large-109,1,rubus_pensilvanicus_Large-109_1,Rubus pensilvanicus,0,98.15,0.03926
Large-109,1,quercus_palustris_Large-109_1,Quercus palustris,3,276,0.1104
Large-110,1,cornus_florida_Large-110_1,Cornus florida,0,3.926,0.0015704
Large-110,1,malus_baccata_Large-110_1,Malus baccata,1,11.778,0.0047112
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,4,441.8,0.17672
Large-110,1,standing_dead_Large-110_1,Standing dead,6,4810,1.924
Large-110,1,standing_dead_Large-110_1,Standing dead,0,1.963,0.0007852
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,9,8300,3.32
Large-110,1,fraxinus_pennsylvanica_Large-110_1,Fraxinus pennsylvanica,1,439.712,0.1758848
Large-110,1,frangula_alnus_Large-110_1,Frangula alnus,1,17.667,0.0070668
Large-110,1,standing_dead_Large-110_1,Standing dead,5,3681,1.4724
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,7,3976,1.5904
Large-110,1,crataegus_sp.2_Large-110_1,Crataegus sp.,0,1.963,0.0007852
Large-110,1,ulmus_americana_Large-110_1,Ulmus americana,3,1214.4,0.48576
Large-110,1,ulmus_americana_Large-110_1,Ulmus americana,5,7362,2.9448
Large-110,1,nyssa_sylvatica_Large-110_1,Nyssa sylvatica,3,110.4,0.04416
Large-110,1,standing_dead_Large-110_1,Standing dead,3,1104,0.4416
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,8,23760,9.504
Large-110,1,cornus_amomum_Large-110_1,Cornus amomum,1,5.889,0.0023556
Large-110,1,hypericum_prolificum_Large-110_1,Hypericum prolificum,0,25.519,0.0102076
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,5,1227,0.4908
Large-110,1,fraxinus_pennsylvanica_Large-110_1,Fraxinus pennsylvanica,7,7952,3.1808
Large-110,1,malus_baccata_Large-110_1,Malus baccata,4,1325.4,0.53016
Large-110,1,quercus_sp.1_Large-110_1,Quercus sp.,1,5.889,0.0023556
Large-110,1,viburnum_dentatum_Large-110_1,Viburnum dentatum,0,7.852,0.0031408
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,3,110.4,0.04416
Large-110,1,malus_baccata_Large-110_1,Malus baccata,2,72.15,0.02886
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,6,7215,2.886
Large-110,1,ulmus_americana_Large-110_1,Ulmus americana,7,7952,3.1808
Large-110,1,nyssa_sylvatica_Large-110_1,Nyssa sylvatica,5,1227,0.4908
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,11,12946.18917,5.178475666
Large-110,1,liquidambar_styraciflua_Large-110_1,Liquidambar styraciflua,1,3.926,0.0015704
Large-110,1,vitis_riparia_Large-110_1,Vitis riparia,2,72.15,0.02886
Large-110,1,ulmus_americana_Large-110_1,Ulmus americana,8,5940,2.376
Large-110,1,ligustrum_vulgare_Large-110_1,Ligustrum vulgare,0,1.963,0.0007852
Large-110,1,ulmus_americana_Large-110_1,Ulmus americana,6,9620,3.848
Large-110,1,standing_dead_Large-110_1,Standing dead,4,6627,2.6508
Large-110,1,acer_rubrum_Large-110_1,Acer rubrum,10,33120,13.248
Large-110,1,standing_dead_Large-110_1,Standing dead,8,5940,2.376
Large-110,1,cornus_amomum_Large-110_1,Cornus amomum,3,220.8,0.08832
Large-110,1,rosa_multiflora_Large-110_1,Rosa multiflora,0,41.223,0.0164892
Large-110,1,berberis_thunbergii_Large-110_1,Berberis thunbergii,0,1.963,0.0007852
Large-110,1,standing_dead_Large-110_1,Standing dead,7,3976,1.5904
Large-110,1,ulmus_americana_Large-110_1,Ulmus americana,4,8394.2,3.35768
Large-110,1,rubus_pensilvanicus_Large-110_1,Rubus pensilvanicus,0,17.667,0.0070668
Large-110,1,fraxinus_pennsylvanica_Large-110_1,Fraxinus pennsylvanica,8,11880,4.752
Large-110,1,nyssa_sylvatica_Large-110_1,Nyssa sylvatica,6,7215,2.886
Large-110,1,frangula_alnus_Large-110_1,Frangula alnus,2,24.05,0.00962
Large-110,1,toxicodendron_radicans_Large-110_1,Toxicodendron radicans,1,21.593,0.0086372
Large-110,1,fraxinus_pennsylvanica_Large-110_1,Fraxinus pennsylvanica,5,4908,1.9632
Large-110,1,ulmus_americana_Large-110_1,Ulmus americana,1,1.963,0.0007852
Large-110,1,fraxinus_pennsylvanica_Large-110_1,Fraxinus pennsylvanica,2,360.75,0.1443
Large-110,1,frangula_alnus_Large-110_1,Frangula alnus,0,435.786,0.1743144
Large-110,1,fraxinus_pennsylvanica_Large-110_1,Fraxinus pennsylvanica,9,33200,13.28
Large-110,1,rosa_setigera_Large-110_1,Rosa setigera,0,3.926,0.0015704
Large-110,1,crataegus_sp.1_Large-110_1,Crataegus sp.,2,24.05,0.00962
Large-110,1,standing_dead_Large-110_1,Standing dead,1,1.963,0.0007852
Large-111,1,liriodendron_tulipifera_Large-111_1,Liriodendron tulipifera,11,103265.7213,41.30628853
Large-111,1,standing_dead_Large-111_1,Standing dead,2,60.125,0.02405
Large-111,1,lonicera_morrowii_Large-111_1,Lonicera morrowii,0,24.5375,0.009815
Large-111,1,ampelopsis_brevipedunculata_Large-111_1,Ampelopsis brevipedunculata,1,78.52,0.031408
Large-111,1,standing_dead_Large-111_1,Standing dead,11,59395.73611,23.75829444
Large-111,1,standing_dead_Large-111_1,Standing dead,4,2209,0.8836
Large-111,1,prunus_serotina_Large-111_1,Prunus serotina,8,14850,5.94
Large-111,1,liriodendron_tulipifera_Large-111_1,Liriodendron tulipifera,10,27600,11.04
Large-111,1,viburnum_plicatum_Large-111_1,Viburnum plicatum,0,9.815,0.003926
Large-111,1,acer_rubrum_Large-111_1,Acer rubrum,5,6135,2.454
Large-111,1,crataegus_sp.1_Large-111_1,Crataegus sp.,1,9.815,0.003926
Large-111,1,celastrus_orbiculatus_Large-111_1,Celastrus orbiculatus,4,1104.5,0.4418
Large-111,1,acer_saccharum_Large-111_1,Acer saccharum,11,36305.0301,14.52201204
Large-111,1,aesculus_glabra_Large-111_1,Aesculus glabra,2,120.25,0.0481
Large-111,1,acer_saccharum_Large-111_1,Acer saccharum,6,6012.5,2.405
Large-111,1,pyrus_sp.1_Large-111_1,Pyrus sp.,1,19.63,0.007852
Large-111,1,fraxinus_pennsylvanica_Large-111_1,Fraxinus pennsylvanica,11,31415.92654,12.56637061
Large-111,1,rosa_multiflora_Large-111_1,Rosa multiflora,0,338.6175,0.135447
Large-111,1,ligustrum_vulgare_Large-111_1,Ligustrum vulgare,0,510.38,0.204152
Large-111,1,acer_saccharum_Large-111_1,Acer saccharum,10,27600,11.04
Large-111,1,toxicodendron_radicans_Large-111_1,Toxicodendron radicans,1,44.1675,0.017667
Large-111,1,acer_rubrum_Large-111_1,Acer rubrum,6,18037.5,7.215
Large-111,1,frangula_alnus_Large-111_1,Frangula alnus,0,19.63,0.007852
Large-111,1,rubus_pensilvanicus_Large-111_1,Rubus pensilvanicus,0,58.89,0.023556
Large-111,1,liriodendron_tulipifera_Large-111_1,Liriodendron tulipifera,12,63347.07427,25.33882971
Large-111,1,toxicodendron_radicans_Large-111_1,Toxicodendron radicans,2,120.25,0.0481
Large-111,1,standing_dead_Large-111_1,Standing dead,9,20750,8.3
Large-111,1,standing_dead_Large-111_1,Standing dead,7,9940,3.976
Large-111,1,celastrus_orbiculatus_Large-111_1,Celastrus orbiculatus,1,628.16,0.251264
Large-111,1,aesculus_glabra_Large-111_1,Aesculus glabra,1,9.815,0.003926
Large-112,1,platanus_occidentalis_Large-112_1,Platanus occidentalis,5,6135,2.454
Large-112,1,standing_dead_Large-112_1,Standing dead,5,12270,4.908
Large-112,1,salix_nigra_Large-112_1,Salix nigra,9,20750,8.3
Large-112,1,platanus_occidentalis_Large-112_1,Platanus occidentalis,7,19880,7.952
Large-112,1,platanus_occidentalis_Large-112_1,Platanus occidentalis,8,29700,11.88
Large-112,1,rosa_multiflora_Large-112_1,Rosa multiflora,0,132.5025,0.053001
Large-112,1,ligustrum_vulgare_Large-112_1,Ligustrum vulgare,0,9.815,0.003926
Large-112,1,salix_nigra_Large-112_1,Salix nigra,8,29700,11.88
Large-112,1,fraxinus_pennsylvanica_Large-112_1,Fraxinus pennsylvanica,6,6012.5,2.405
Large-112,1,salix_nigra_Large-112_1,Salix nigra,7,49700,19.88
Large-112,1,rubus_occidentalis_Large-112_1,Rubus occidentalis,0,4.9075,0.001963
Large-112,1,standing_dead_Large-112_1,Standing dead,1,19.63,0.007852
Large-112,1,platanus_occidentalis_Large-112_1,Platanus occidentalis,11,82216.46149,32.8865846
Large-112,1,standing_dead_Large-112_1,Standing dead,2,60.125,0.02405
Large-112,1,platanus_occidentalis_Large-112_1,Platanus occidentalis,9,20750,8.3
Large-112,1,platanus_occidentalis_Large-112_1,Platanus occidentalis,4,3313.5,1.3254
Large-112,1,fraxinus_pennsylvanica_Large-112_1,Fraxinus pennsylvanica,1,24.5375,0.009815
Large-112,1,fraxinus_pennsylvanica_Large-112_1,Fraxinus pennsylvanica,2,420.875,0.16835
Large-112,1,crataegus_punctata_Large-112_1,Crataegus punctata,2,60.125,0.02405
Large-112,1,juglans_nigra_Large-112_1,Juglans nigra,4,1104.5,0.4418
Large-112,1,platanus_occidentalis_Large-112_1,Platanus occidentalis,6,18037.5,7.215
Large-112,1,lonicera_morrowii_Large-112_1,Lonicera morrowii,0,58.89,0.023556
Large-112,1,standing_dead_Large-112_1,Standing dead,3,276,0.1104
Large-112,1,cornus_amomum_Large-112_1,Cornus amomum,0,44.1675,0.017667
Large-112,1,salix_nigra_Large-112_1,Salix nigra,6,18037.5,7.215
Large-112,1,vitis_riparia_Large-112_1,Vitis riparia,3,552,0.2208
Large-112,1,vitis_riparia_Large-112_1,Vitis riparia,2,60.125,0.02405
Large-112,1,fraxinus_pennsylvanica_Large-112_1,Fraxinus pennsylvanica,3,276,0.1104
Large-112,1,parthenocissus_quinquefolia_Large-112_1,Parthenocissus quinquefolia,1,9.815,0.003926
Large-112,1,salix_nigra_Large-112_1,Salix nigra,5,3067.5,1.227
Large-112,1,standing_dead_Large-112_1,Standing dead,6,6012.5,2.405
Large-112,1,parthenocissus_quinquefolia_Large-112_1,Parthenocissus quinquefolia,3,276,0.1104
Large-113,1,standing_dead_Large-113_1,Standing dead,7,4970,1.988
Large-113,1,acer_saccharinum_Large-113_1,Acer saccharinum,2,30.0625,0.012025
Large-113,1,platanus_occidentalis_Large-113_1,Platanus occidentalis,4,552.25,0.2209
Large-113,1,standing_dead_Large-113_1,Standing dead,3,276,0.1104
Large-113,1,acer_saccharinum_Large-113_1,Acer saccharinum,1,2.45375,0.0009815
Large-113,1,morus_alba_Large-113_1,Morus alba,6,3006.25,1.2025
Large-113,1,salix_nigra_Large-113_1,Salix nigra,6,6012.5,2.405
Large-113,1,acer_negundo_Large-113_1,Acer negundo,1,61.34375,0.0245375
Large-113,1,platanus_occidentalis_Large-113_1,Platanus occidentalis,5,4601.25,1.8405
Large-113,1,platanus_occidentalis_Large-113_1,Platanus occidentalis,8,14850,5.94
Large-113,1,catalpa_bignonioides_Large-113_1,Catalpa bignonioides,7,4970,1.988
Large-113,1,fraxinus_pennsylvanica_Large-113_1,Fraxinus pennsylvanica,2,30.0625,0.012025
Large-113,1,platanus_occidentalis_Large-113_1,Platanus occidentalis,7,9940,3.976
Large-113,1,salix_nigra_Large-113_1,Salix nigra,8,7425,2.97
Large-113,1,salix_nigra_Large-113_1,Salix nigra,7,9940,3.976
Large-113,1,morus_alba_Large-113_1,Morus alba,5,1533.75,0.6135
Large-113,1,standing_dead_Large-113_1,Standing dead,4,1104.5,0.4418
Large-113,1,acer_negundo_Large-113_1,Acer negundo,6,6012.5,2.405
Large-113,1,morus_alba_Large-113_1,Morus alba,2,30.0625,0.012025
Large-113,1,populus_deltoides_Large-113_1,Populus deltoides,5,1533.75,0.6135
Large-113,1,sambucus_canadensis_Large-113_1,Sambucus canadensis,0,7.36125,0.0029445
Large-113,1,catalpa_bignonioides_Large-113_1,Catalpa bignonioides,2,30.0625,0.012025
Large-113,1,acer_negundo_Large-113_1,Acer negundo,4,7731.5,3.0926
Large-113,1,toxicodendron_radicans_Large-113_1,Toxicodendron radicans,1,4.9075,0.001963
Large-113,1,standing_dead_Large-113_1,Standing dead,1,2.45375,0.0009815
Large-113,1,acer_saccharinum_Large-113_1,Acer saccharinum,5,1533.75,0.6135
Large-113,1,acer_negundo_Large-113_1,Acer negundo,5,6135,2.454
Large-113,1,standing_dead_Large-113_1,Standing dead,10,13800,5.52
Large-113,1,standing_dead_Large-113_1,Standing dead,2,30.0625,0.012025
Large-113,1,acer_negundo_Large-113_1,Acer negundo,3,4554,1.8216
Large-113,1,salix_nigra_Large-113_1,Salix nigra,9,10375,4.15
Large-113,1,acer_saccharinum_Large-113_1,Acer saccharinum,6,3006.25,1.2025
Large-113,1,platanus_occidentalis_Large-113_1,Platanus occidentalis,10,96600,38.64
Large-113,1,standing_dead_Large-113_1,Standing dead,8,7425,2.97
Large-113,1,platanus_occidentalis_Large-113_1,Platanus occidentalis,6,6012.5,2.405
Large-113,1,acer_negundo_Large-113_1,Acer negundo,2,601.25,0.2405
Large-114,1,prunus_serotina_Large-114_1,Prunus serotina,3,441.6,0.17664
Large-114,1,fagus_grandifolia_Large-114_1,Fagus grandifolia,2,96.2,0.03848
Large-114,1,standing_dead_Large-114_1,Standing dead,2,96.2,0.03848
Large-114,1,nyssa_sylvatica_Large-114_1,Nyssa sylvatica,6,9620,3.848
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,5,1227,0.4908
Large-114,1,berberis_thunbergii_Large-114_1,Berberis thunbergii,0,76.557,0.0306228
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,11,191409.0722,76.5636289
Large-114,1,standing_dead_Large-114_1,Standing dead,7,11928,4.7712
Large-114,1,prunus_serotina_Large-114_1,Prunus serotina,2,24.05,0.00962
Large-114,1,fagus_grandifolia_Large-114_1,Fagus grandifolia,1,11.778,0.0047112
Large-114,1,acer_saccharum_Large-114_1,Acer saccharum,4,441.8,0.17672
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,8,5940,2.376
Large-114,1,standing_dead_Large-114_1,Standing dead,4,883.6,0.35344
Large-114,1,prunus_serotina_Large-114_1,Prunus serotina,9,8300,3.32
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,10,66240,26.496
Large-114,1,ulmus_americana_Large-114_1,Ulmus americana,4,441.8,0.17672
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,9,16600,6.64
Large-114,1,standing_dead_Large-114_1,Standing dead,5,1227,0.4908
Large-114,1,frangula_alnus_Large-114_1,Frangula alnus,0,31.408,0.0125632
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,6,4810,1.924
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,7,11928,4.7712
Large-114,1,standing_dead_Large-114_1,Standing dead,3,110.4,0.04416
Large-114,1,fagus_grandifolia_Large-114_1,Fagus grandifolia,3,220.8,0.08832
Large-114,1,fagus_grandifolia_Large-114_1,Fagus grandifolia,4,441.8,0.17672
Large-114,1,quercus_palustris_Large-114_1,Quercus palustris,11,20109.02042,8.043608167
Large-114,1,standing_dead_Large-114_1,Standing dead,1,5.889,0.0023556
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,12,104846.7278,41.93869113
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,3,110.4,0.04416
Large-114,1,carpinus_caroliniana_Large-114_1,Carpinus caroliniana,4,441.8,0.17672
Large-114,1,acer_rubrum_Large-114_1,Acer rubrum,4,441.8,0.17672
